ID,date,Energy_KWH,House,HouseType,Facing,Region,RUs,EVs,HVAC,Isolation,Holiday
1.0,2012-06-01,19.476,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-02,20.331,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-06-03,22.844,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-06-04,25.61,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-05,24.127000000000002,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-06,27.718,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-07,27.149,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-08,26.775,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-09,22.284,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-06-10,16.403,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-06-11,17.696,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-12,15.818000000000001,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-13,16.223,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-14,16.838,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-15,17.744,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-16,13.956999999999999,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-06-17,21.134999999999998,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-06-18,21.414,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-19,24.756,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-20,19.041,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-21,20.930999999999997,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-22,26.502000000000002,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-23,18.603,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-06-24,18.03,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-06-25,22.599,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-26,30.636000000000003,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-27,21.448,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-28,21.503,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-29,18.703000000000003,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-06-30,24.295,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-07-01,18.576,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-07-02,23.547,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-07-03,22.517,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-04,20.948999999999998,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-05,17.619,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-06,19.401,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-07,14.465,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-07-08,23.662999999999997,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-07-09,28.836,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-10,16.799,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-11,19.437,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-12,21.508,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-13,24.302999999999997,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-14,29.15,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-07-15,21.947,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-07-16,19.964,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-17,19.076,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-18,22.217000000000002,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-19,22.445999999999998,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-20,24.244,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-21,22.348,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-07-22,20.934,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-07-23,19.519,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-24,18.346,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-25,24.056,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-26,22.541,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-27,18.102,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-28,19.16,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-07-29,19.006,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-07-30,24.381,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-07-31,20.551,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-01,21.69,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-02,23.374,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-03,24.055,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-04,28.116,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-08-05,27.381,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-08-06,22.576999999999998,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-08-07,21.659,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-08,20.679,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-09,25.448,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-10,20.894,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-11,22.539,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-08-12,22.881999999999998,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-08-13,21.476,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-14,24.321,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-15,40.503,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-16,28.469,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-17,28.741,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-18,22.997,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-08-19,22.072,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-08-20,23.045,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-21,18.59,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-22,18.927,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-23,26.987,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-24,18.378999999999998,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-25,25.234,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-08-26,23.214,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-08-27,24.36,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-28,21.677,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-29,22.4,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-30,18.116999999999997,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-08-31,21.006,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-01,23.526,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-09-02,27.469,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-09-03,18.641000000000002,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-09-04,24.584,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-05,22.377,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-06,27.618000000000002,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-07,19.509999999999998,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-08,16.839,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-09-09,21.209,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-09-10,21.676000000000002,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-11,23.168999999999997,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-12,20.302999999999997,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-13,20.657,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-14,22.058999999999997,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-15,24.798000000000002,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-09-16,26.926000000000002,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-09-17,21.516,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-18,19.762,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-19,23.833000000000002,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-20,21.468000000000004,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-21,21.778,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-22,20.451,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-09-23,22.362000000000002,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-09-24,20.892,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-25,18.22,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-26,20.726,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-27,22.383,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-28,23.514000000000003,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-09-29,23.321,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-09-30,28.124,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-10-01,22.448,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-02,21.177999999999997,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-03,20.486,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-04,22.535,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-05,19.492,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-06,20.853,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-10-07,24.729,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-10-08,27.535,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-10-09,20.089,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-10,26.862000000000002,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-11,25.880000000000003,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-12,23.494999999999997,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-13,31.542,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-10-14,26.293,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-10-15,26.531999999999996,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-16,28.736,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-17,25.256,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-18,29.192999999999998,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-19,26.079,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-20,39.258,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-10-21,35.902,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-10-22,32.489000000000004,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-23,36.109,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-24,35.719,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-25,27.557,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-26,34.117999999999995,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-27,33.486000000000004,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-10-28,30.418,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-10-29,33.361000000000004,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-30,24.613999999999997,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-10-31,33.763000000000005,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-01,23.368000000000002,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-02,28.616,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-03,33.339999999999996,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-11-04,27.927,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-11-05,26.778,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-06,32.369,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-07,31.406,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-08,33.599999999999994,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-09,36.45,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-10,33.391,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-11-11,46.977999999999994,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-11-12,37.845,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-13,33.477000000000004,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-14,30.134,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-15,36.873000000000005,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-16,34.39,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-17,36.573,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-11-18,34.737,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-11-19,34.39999999999999,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-20,33.998000000000005,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-21,37.936,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-22,38.026,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-23,32.084999999999994,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-24,45.365,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-11-25,34.552,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-11-26,24.621,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-27,27.174,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-28,40.782,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-29,33.163,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-11-30,29.472,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-12-01,33.54,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-12-02,40.294,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-12-03,47.329,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-12-04,32.57299999999999,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-12-05,35.846000000000004,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-12-06,37.784,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-12-07,39.701,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-12-08,41.647000000000006,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-12-09,24.723,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-12-10,26.466,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-12-11,30.744,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-12-12,36.635000000000005,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-12-13,29.188,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-12-14,20.107,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-12-15,23.467999999999996,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-12-16,24.020000000000003,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-12-17,31.227000000000004,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-12-18,29.736,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-12-19,30.753,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-12-20,41.315,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-12-21,26.583000000000002,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2012-12-22,23.17,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-12-23,32.46,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-12-24,17.828000000000003,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-12-25,27.222,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-12-26,26.447,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-12-27,32.05,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-12-28,31.500999999999998,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-12-29,25.08,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-12-30,25.479,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2012-12-31,27.843,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-01-01,25.459000000000003,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-01-02,30.441000000000003,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-03,25.543,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-04,37.327,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-05,37.811,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-01-06,34.086,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-01-07,27.491,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-08,29.989,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-09,41.625,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-10,26.073999999999998,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-11,23.431,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-12,23.602,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-01-13,32.507000000000005,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-01-14,28.189000000000004,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-15,32.226,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-16,27.157,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-17,26.551000000000002,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-18,24.268,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-19,31.689,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-01-20,31.029,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-01-21,31.04,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-22,27.676000000000002,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-23,35.618,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-24,35.003,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-25,34.382999999999996,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-26,30.426000000000002,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-01-27,31.724000000000004,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-01-28,31.497999999999998,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-29,31.459,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-30,34.065,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-01-31,41.063,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-01,33.763,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-02,26.073999999999998,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-02-03,35.331,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-02-04,36.933,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-05,35.742000000000004,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-06,40.538,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-07,36.150999999999996,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-08,33.343,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-09,33.147999999999996,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-02-10,25.937,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-02-11,35.146,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-12,39.794000000000004,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-13,34.175000000000004,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-14,36.262,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-15,36.327,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-16,38.678,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-02-17,31.859,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-02-18,28.486,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-02-19,28.308,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-20,29.491,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-21,27.517,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-22,33.298,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-23,36.156000000000006,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-02-24,32.884,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-02-25,42.586,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-26,32.535,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-27,32.314,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-02-28,28.898,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-03-01,40.872,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-03-02,33.221000000000004,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-03-03,29.764,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-03-04,24.415,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-03-05,35.011,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-03-06,36.225,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-03-07,39.357,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-03-08,27.445999999999998,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-03-09,34.8,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-03-10,32.963,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
1.0,2013-03-11,38.607,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-03-12,35.081,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-03-13,28.113,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-03-14,33.104,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-03-15,31.526,1.0,6,South,YVR,1.0,0.0,1.0,1.0,0.0
1.0,2013-03-16,33.107,1.0,6,South,YVR,1.0,0.0,1.0,1.0,1.0
