"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","7","7","0","0","3","3","0","3","0","0"
"1","7","8","0","6","3","2","5.674","0.537","5.436","0.235"
"1","7","9","0","35","3","2","33.204","1.473","31.683","25.993"
"1","7","10","7","90","4","2","95.976","4.701","90.176","83.301"
"1","7","11","699","67","4","2","521.942","18.544","451.997","434.968"
"1","7","12","24","120","4","2","145.942","8.916","134.545","126.687"
"1","7","13","329","101","4","2","328.166","12.756","292.782","280.821"
"1","7","14","671","47","3","2","402.478","15.014","345.328","331.799"
"1","7","15","484","32","2","2","224.087","8.805","186.789","177.679"
"1","7","16","0","0","2","2","0","2","0","0"
"1","7","17","0","0","1","2","0","1","0","0"
"1","7","18","0","0","1","2","0","1","0","0"
"1","7","19","0","0","1","2","0","1","0","0"
"1","7","20","0","0","1","2","0","1","0","0"
"1","7","21","0","0","1","2","0","1","0","0"
"1","7","22","0","0","1","2","0","1","0","0"
"1","7","23","0","0","0","2","0","0","0","0"
"1","8","0","0","0","0","2","0","0","0","0"
"1","8","1","0","0","0","2","0","0","0","0"
"1","8","2","0","0","0","2","0","0","0","0"
"1","8","3","0","0","0","2","0","0","0","0"
"1","8","4","0","0","0","2","0","0","0","0"
"1","8","5","0","0","0","2","0","0","0","0"
"1","8","6","0","0","0","2","0","0","0","0"
"1","8","7","0","0","0","2","0","0","0","0"
"1","8","8","214","16","0","2","85.855","0.151","70.698","64.232"
"1","8","9","173","58","1","2","147.721","3.66","133.417","125.585"
"1","8","10","687","54","1","2","446.052","13.51","389.497","374.57"
"1","8","11","16","113","2","2","125.543","5.88","117.318","109.85"
"1","8","12","180","128","2","2","262.333","8.577","240.365","229.867"
"1","8","13","285","107","2","1","300.8","12.418","269.097","257.809"
"1","8","14","668","49","1","1","404.9","15.523","346.966","333.386"
"1","8","15","489","33","1","1","228.208","9.848","189.685","180.503"
"1","8","16","0","0","0","1","0","0","0","0"
"1","8","17","0","0","0","1","0","0","0","0"
"1","8","18","0","0","0","0","0","0","0","0"
"1","8","19","0","0","0","0","0","0","0","0"
"1","8","20","0","0","0","0","0","0","0","0"
"1","8","21","0","0","0","0","0","0","0","0"
"1","8","22","0","0","-1","1","0","-1","0","0"
"1","8","23","0","0","-1","2","0","-1","0","0"
"1","9","0","0","0","-1","2","0","-1","0","0"
"1","9","1","0","0","-2","3","0","-2","0","0"
"1","9","2","0","0","-3","3","0","-3","0","0"
"1","9","3","0","0","-4","3","0","-4","0","0"
"1","9","4","0","0","-4","3","0","-4","0","0"
"1","9","5","0","0","-4","3","0","-4","0","0"
"1","9","6","0","0","-5","3","0","-5","0","0"
"1","9","7","0","0","-5","3","0","-5","0","0"
"1","9","8","0","26","-5","3","27.9","-6.548","27.526","21.915"
"1","9","9","559","43","-4","3","298.813","2.466","263.733","252.595"
"1","9","10","721","53","-3","3","463.906","9.236","412.751","397.059"
"1","9","11","445","94","-2","3","397.695","9.007","360.81","346.798"
"1","9","12","344","114","-2","3","366.977","7.88","336.072","322.826"
"1","9","13","223","113","-1","3","272.387","6.063","251.183","240.391"
"1","9","14","701","48","-1","3","422.047","9.916","370.862","356.533"
"1","9","15","530","33","-2","3","244.639","4.508","208.048","198.4"
"1","9","16","0","0","-3","3","0","-3","0","0"
"1","9","17","0","0","-4","3","0","-4","0","0"
"1","9","18","0","0","-5","3","0","-5","0","0"
"1","9","19","0","0","-5","3","0","-5","0","0"
"1","9","20","0","0","-6","3","0","-6","0","0"
"1","9","21","0","0","-6","3","0","-6","0","0"
"1","9","22","0","0","-6","3","0","-6","0","0"
"1","9","23","0","0","-7","3","0","-7","0","0"
"1","10","0","0","0","-7","3","0","-7","0","0"
"1","10","1","0","0","-7","3","0","-7","0","0"
"1","10","2","0","0","-7","3","0","-7","0","0"
"1","10","3","0","0","-7","3","0","-7","0","0"
"1","10","4","0","0","-7","3","0","-7","0","0"
"1","10","5","0","0","-7","3","0","-7","0","0"
"1","10","6","0","0","-7","3","0","-7","0","0"
"1","10","7","0","0","-7","3","0","-7","0","0"
"1","10","8","0","12","-6","3","11.366","-8.043","11.282","5.975"
"1","10","9","22","58","-5","2","72.781","-5.258","70.608","64.143"
"1","10","10","0","30","-3","2","28.431","-4.376","27.8","22.184"
"1","10","11","0","88","-2","2","86.778","-1.677","83.908","77.167"
"1","10","12","0","93","-1","2","91.845","-0.176","88.251","81.417"
"1","10","13","712","67","-1","2","520.221","13.59","459.715","442.416"
"1","10","14","614","60","-1","2","397.32","11.921","347.37","333.778"
"1","10","15","0","24","-2","2","22.748","-1.709","21.998","16.492"
"1","10","16","0","0","-2","2","0","-2","0","0"
"1","10","17","0","0","-3","2","0","-3","0","0"
"1","10","18","0","0","-3","2","0","-3","0","0"
"1","10","19","0","0","-3","2","0","-3","0","0"
"1","10","20","0","0","-3","2","0","-3","0","0"
"1","10","21","0","0","-3","2","0","-3","0","0"
"1","10","22","0","0","-3","2","0","-3","0","0"
"1","10","23","0","0","-3","2","0","-3","0","0"
"1","11","0","0","0","-3","2","0","-3","0","0"
"1","11","1","0","0","-3","2","0","-3","0","0"
"1","11","2","0","0","-3","2","0","-3","0","0"
"1","11","3","0","0","-3","2","0","-3","0","0"
"1","11","4","0","0","-3","2","0","-3","0","0"
"1","11","5","0","0","-3","2","0","-3","0","0"
"1","11","6","0","0","-3","2","0","-3","0","0"
"1","11","7","0","0","-3","2","0","-3","0","0"
"1","11","8","0","16","-3","2","15.17","-5.229","14.886","9.512"
"1","11","9","119","61","-3","2","129.112","-1.351","120.328","112.793"
"1","11","10","92","101","-2","2","168.395","1.576","158.612","150.19"
"1","11","11","115","127","-2","2","219.14","3.444","205.654","196.067"
"1","11","12","86","133","-2","2","200.969","3.131","189.274","180.102"
"1","11","13","48","117","-2","2","156.907","1.598","148.856","140.665"
"1","11","14","34","87","-2","2","112.531","-0.101","107.229","99.985"
"1","11","15","0","31","-2","2","29.409","-3.107","28.606","22.975"
"1","11","16","0","0","-2","2","0","-2","0","0"
"1","11","17","0","0","-2","2","0","-2","0","0"
"1","11","18","0","0","-2","3","0","-2","0","0"
"1","11","19","0","0","-2","3","0","-2","0","0"
"1","11","20","0","0","-2","3","0","-2","0","0"
"1","11","21","0","0","-2","3","0","-2","0","0"
"1","11","22","0","0","-2","3","0","-2","0","0"
"1","11","23","0","0","-2","4","0","-2","0","0"
"1","12","0","0","0","-2","4","0","-2","0","0"
"1","12","1","0","0","-2","4","0","-2","0","0"
"1","12","2","0","0","-1","4","0","-1","0","0"
"1","12","3","0","0","-1","4","0","-1","0","0"
"1","12","4","0","0","-1","4","0","-1","0","0"
"1","12","5","0","0","0","3","0","0","0","0"
"1","12","6","0","0","0","3","0","0","0","0"
"1","12","7","0","0","0","3","0","0","0","0"
"1","12","8","0","25","1","3","26.262","-0.549","25.274","19.706"
"1","12","9","424","54","2","3","255.395","7.185","222.94","212.904"
"1","12","10","567","73","3","3","409.912","13.444","359.684","345.708"
"1","12","11","21","118","3","3","133.917","6.261","124.891","117.253"
"1","12","12","0","50","3","3","47.445","2.645","45.048","39.098"
"1","12","13","0","56","3","3","53.16","2.453","50.515","44.457"
"1","12","14","132","91","3","2","174.382","6.357","159.734","151.285"
"1","12","15","177","50","3","2","133.029","5.667","117.439","109.969"
"1","12","16","0","0","2","2","0","2","0","0"
"1","12","17","0","0","2","2","0","2","0","0"
"1","12","18","0","0","2","2","0","2","0","0"
"1","12","19","0","0","2","2","0","2","0","0"
"1","12","20","0","0","2","2","0","2","0","0"
"1","12","21","0","0","2","2","0","2","0","0"
"1","12","22","0","0","2","2","0","2","0","0"
"1","12","23","0","0","2","2","0","2","0","0"
"1","13","0","0","0","2","2","0","2","0","0"
"1","13","1","0","0","2","3","0","2","0","0"
"1","13","2","0","0","2","3","0","2","0","0"
"1","13","3","0","0","2","3","0","2","0","0"
"1","13","4","0","0","2","3","0","2","0","0"
"1","13","5","0","0","2","2","0","2","0","0"
"1","13","6","0","0","2","2","0","2","0","0"
"1","13","7","0","0","3","1","0","3","0","0"
"1","13","8","0","7","3","1","6.621","-0.064","6.359","1.142"
"1","13","9","0","35","4","1","33.199","2.057","31.601","25.912"
"1","13","10","0","25","4","1","23.684","1.909","22.558","17.041"
"1","13","11","0","40","5","1","37.934","3.412","35.9","30.128"
"1","13","12","0","13","5","1","12.31","2.522","11.694","6.379"
"1","13","13","50","120","5","1","161.565","8.192","149.008","140.814"
"1","13","14","0","29","5","1","27.481","4.165","25.924","20.344"
"1","13","15","0","38","5","1","37.084","3.418","35.094","29.338"
"1","13","16","0","0","4","1","0","4","0","0"
"1","13","17","0","0","4","1","0","4","0","0"
"1","13","18","0","0","4","1","0","4","0","0"
"1","13","19","0","0","4","1","0","4","0","0"
"1","13","20","0","0","4","1","0","4","0","0"
"1","13","21","0","0","4","1","0","4","0","0"
"1","13","22","0","0","4","1","0","4","0","0"
"1","13","23","0","0","4","1","0","4","0","0"
"1","14","0","0","0","4","1","0","4","0","0"
"1","14","1","0","0","4","1","0","4","0","0"
"1","14","2","0","0","4","1","0","4","0","0"
"1","14","3","0","0","4","1","0","4","0","0"
"1","14","4","0","0","3","1","0","3","0","0"
"1","14","5","0","0","3","2","0","3","0","0"
"1","14","6","0","0","3","2","0","3","0","0"
"1","14","7","0","0","4","2","0","4","0","0"
"1","14","8","0","1","4","2","0.944","1.4","0.901","0"
"1","14","9","0","7","4","2","6.62","1.589","6.313","1.097"
"1","14","10","0","39","4","2","36.984","2.619","35.119","29.363"
"1","14","11","0","29","5","2","27.484","3.488","26.002","20.42"
"1","14","12","0","15","6","2","14.205","4.019","13.409","8.063"
"1","14","13","679","69","6","2","509.947","19.738","439.131","422.547"
"1","14","14","100","94","6","1","161.922","13.065","144.616","136.525"
"1","14","15","0","45","5","1","45.3","4.893","42.6","36.698"
"1","14","16","0","0","5","1","0","5","0","0"
"1","14","17","0","0","5","1","0","5","0","0"
"1","14","18","0","0","5","1","0","5","0","0"
"1","14","19","0","0","5","1","0","5","0","0"
"1","14","20","0","0","5","1","0","5","0","0"
"1","14","21","0","0","5","1","0","5","0","0"
"1","14","22","0","0","5","1","0","5","0","0"
"1","14","23","0","0","5","1","0","5","0","0"
"1","15","0","0","0","5","1","0","5","0","0"
"1","15","1","0","0","5","1","0","5","0","0"
"1","15","2","0","0","4","1","0","4","0","0"
"1","15","3","0","0","4","1","0","4","0","0"
"1","15","4","0","0","4","1","0","4","0","0"
"1","15","5","0","0","4","1","0","4","0","0"
"1","15","6","0","0","4","1","0","4","0","0"
"1","15","7","0","0","4","1","0","4","0","0"
"1","15","8","0","11","4","1","10.415","1.118","9.953","4.67"
"1","15","9","0","49","4","1","48.154","2.686","45.713","39.75"
"1","15","10","0","79","5","1","78.274","5.217","73.507","66.982"
"1","15","11","0","96","5","1","95.161","6.141","89.009","82.159"
"1","15","12","0","46","5","1","43.64","4.247","41.153","35.279"
"1","15","13","0","78","5","1","75.704","5.083","71.133","64.658"
"1","15","14","0","24","5","1","22.734","3.254","21.53","16.032"
"1","15","15","0","22","5","1","20.842","2.733","19.782","14.317"
"1","15","16","0","0","5","1","0","5","0","0"
"1","15","17","0","0","4","2","0","4","0","0"
"1","15","18","0","0","4","2","0","4","0","0"
"1","15","19","0","0","4","2","0","4","0","0"
"1","15","20","0","0","4","1","0","4","0","0"
"1","15","21","0","0","4","1","0","4","0","0"
"1","15","22","0","0","3","1","0","3","0","0"
"1","15","23","0","0","3","1","0","3","0","0"
"1","16","0","0","0","3","1","0","3","0","0"
"1","16","1","0","0","3","1","0","3","0","0"
"1","16","2","0","0","4","1","0","4","0","0"
"1","16","3","0","0","4","1","0","4","0","0"
"1","16","4","0","0","5","1","0","5","0","0"
"1","16","5","0","0","5","2","0","5","0","0"
"1","16","6","0","0","5","1","0","5","0","0"
"1","16","7","0","0","6","1","0","6","0","0"
"1","16","8","0","2","6","2","1.889","3.469","1.787","0"
"1","16","9","0","11","6","2","10.407","3.757","9.834","4.554"
"1","16","10","0","14","6","2","13.253","3.896","12.516","7.186"
"1","16","11","0","48","6","2","45.542","4.968","42.814","36.908"
"1","16","12","0","11","6","2","10.415","3.994","9.832","4.552"
"1","16","13","55","126","6","1","171.672","9.579","157.382","148.989"
"1","16","14","0","11","6","1","10.41","4.59","9.802","4.522"
"1","16","15","6","51","6","1","54.487","4.985","50.982","44.915"
"1","16","16","0","5","6","1","4.727","3.386","4.474","0"
"1","16","17","0","0","6","1","0","6","0","0"
"1","16","18","0","0","6","1","0","6","0","0"
"1","16","19","0","0","6","1","0","6","0","0"
"1","16","20","0","0","5","1","0","5","0","0"
"1","16","21","0","0","5","1","0","5","0","0"
"1","16","22","0","0","5","1","0","5","0","0"
"1","16","23","0","0","5","1","0","5","0","0"
"1","17","0","0","0","5","1","0","5","0","0"
"1","17","1","0","0","5","1","0","5","0","0"
"1","17","2","0","0","5","1","0","5","0","0"
"1","17","3","0","0","4","2","0","4","0","0"
"1","17","4","0","0","4","2","0","4","0","0"
"1","17","5","0","0","4","2","0","4","0","0"
"1","17","6","0","0","4","2","0","4","0","0"
"1","17","7","0","0","4","2","0","4","0","0"
"1","17","8","155","23","4","2","77.375","3.937","64.695","58.352"
"1","17","9","489","53","4","2","284.766","11.028","244.265","233.661"
"1","17","10","648","66","5","2","451.138","18.26","387.405","372.545"
"1","17","11","27","125","5","2","152.629","9.753","140.173","132.185"
"1","17","12","0","69","5","2","65.649","5.37","61.61","55.329"
"1","17","13","0","54","5","2","51.253","4.425","48.295","42.281"
"1","17","14","0","89","4","2","90.509","4.622","85.214","78.444"
"1","17","15","0","10","4","2","9.46","2.174","9","3.734"
"1","17","16","0","14","3","2","13.272","0.839","12.698","7.365"
"1","17","17","0","0","2","2","0","2","0","0"
"1","17","18","0","0","2","2","0","2","0","0"
"1","17","19","0","0","2","1","0","2","0","0"
"1","17","20","0","0","2","1","0","2","0","0"
"1","17","21","0","0","1","1","0","1","0","0"
"1","17","22","0","0","1","1","0","1","0","0"
"1","17","23","0","0","1","0","0","1","0","0"
"1","18","0","0","0","1","0","0","1","0","0"
"1","18","1","0","0","1","0","0","1","0","0"
"1","18","2","0","0","1","0","0","1","0","0"
"1","18","3","0","0","1","0","0","1","0","0"
"1","18","4","0","0","1","1","0","1","0","0"
"1","18","5","0","0","1","1","0","1","0","0"
"1","18","6","0","0","1","1","0","1","0","0"
"1","18","7","0","0","1","1","0","1","0","0"
"1","18","8","0","3","1","1","2.835","-2.144","2.746","0"
"1","18","9","0","13","2","0","12.302","-2.699","11.946","6.626"
"1","18","10","5","98","2","0","102.504","2.419","97.317","90.288"
"1","18","11","3","117","3","0","120.453","6.611","112.397","105.039"
"1","18","12","0","112","3","0","112.057","6.602","104.605","97.418"
"1","18","13","450","99","2","0","408.373","19.011","354.604","340.787"
"1","18","14","324","88","2","1","288.656","13.074","254.832","243.939"
"1","18","15","76","56","1","1","96.55","3.946","88.213","81.38"
"1","18","16","60","12","0","1","33.733","-1.193","29.122","23.48"
"1","18","17","0","0","0","2","0","0","0","0"
"1","18","18","0","0","0","2","0","0","0","0"
"1","18","19","0","0","0","2","0","0","0","0"
"1","18","20","0","0","0","2","0","0","0","0"
"1","18","21","0","0","0","2","0","0","0","0"
"1","18","22","0","0","0","2","0","0","0","0"
"1","18","23","0","0","-1","2","0","-1","0","0"
"1","19","0","0","0","-1","1","0","-1","0","0"
"1","19","1","0","0","-1","1","0","-1","0","0"
"1","19","2","0","0","-1","1","0","-1","0","0"
"1","19","3","0","0","-1","1","0","-1","0","0"
"1","19","4","0","0","-2","1","0","-2","0","0"
"1","19","5","0","0","-2","1","0","-2","0","0"
"1","19","6","0","0","-2","1","0","-2","0","0"
"1","19","7","0","0","-2","1","0","-2","0","0"
"1","19","8","287","21","-1","1","111.958","0.38","91.591","84.686"
"1","19","9","586","45","0","0","318.861","13.183","269.863","258.554"
"1","19","10","0","91","0","0","91.376","5.961","85.536","78.759"
"1","19","11","25","127","0","0","153.385","5.28","143.669","135.6"
"1","19","12","766","67","1","0","594.143","25.934","500.073","481.329"
"1","19","13","0","87","1","1","85.054","5.988","79.609","72.957"
"1","19","14","641","61","1","1","428.862","14.832","372.388","358.01"
"1","19","15","485","45","0","1","259.466","10.211","220.294","210.328"
"1","19","16","0","17","0","1","16.331","-0.46","15.711","10.322"
"1","19","17","0","0","0","1","0","0","0","0"
"1","19","18","0","0","0","1","0","0","0","0"
"1","19","19","0","0","0","1","0","0","0","0"
"1","19","20","0","0","0","1","0","0","0","0"
"1","19","21","0","0","0","1","0","0","0","0"
"1","19","22","0","0","0","1","0","0","0","0"
"1","19","23","0","0","0","1","0","0","0","0"
"1","20","0","0","0","0","2","0","0","0","0"
"1","20","1","0","0","0","2","0","0","0","0"
"1","20","2","0","0","0","2","0","0","0","0"
"1","20","3","0","0","0","2","0","0","0","0"
"1","20","4","0","0","0","2","0","0","0","0"
"1","20","5","0","0","0","2","0","0","0","0"
"1","20","6","0","0","0","2","0","0","0","0"
"1","20","7","0","0","0","2","0","0","0","0"
"1","20","8","0","0","0","2","0","0","0","0"
"1","20","9","0","3","0","2","2.836","-2.604","2.753","0"
"1","20","10","0","33","0","2","31.281","-1.647","30.242","24.58"
"1","20","11","0","25","0","2","23.689","-1.739","22.912","17.388"
"1","20","12","0","33","1","2","31.286","-0.518","30.105","24.445"
"1","20","13","0","36","1","2","34.133","-0.381","32.826","27.113"
"1","20","14","78","104","1","2","155.548","3.635","145.342","137.234"
"1","20","15","0","27","1","2","25.59","0.031","24.567","19.012"
"1","20","16","0","4","1","2","3.781","-1.416","3.652","0"
"1","20","17","0","0","1","2","0","1","0","0"
"1","20","18","0","0","1","2","0","1","0","0"
"1","20","19","0","0","1","2","0","1","0","0"
"1","20","20","0","0","1","2","0","1","0","0"
"1","20","21","0","0","1","2","0","1","0","0"
"1","20","22","0","0","1","2","0","1","0","0"
"1","20","23","0","0","1","2","0","1","0","0"
"1","21","0","0","0","2","2","0","2","0","0"
"1","21","1","0","0","2","2","0","2","0","0"
"1","21","2","0","0","2","2","0","2","0","0"
"1","21","3","0","0","2","2","0","2","0","0"
"1","21","4","0","0","2","2","0","2","0","0"
"1","21","5","0","0","2","2","0","2","0","0"
"1","21","6","0","0","2","2","0","2","0","0"
"1","21","7","0","0","2","2","0","2","0","0"
"1","21","8","0","3","2","1","2.835","-1.216","2.736","0"
"1","21","9","0","13","3","1","12.302","0.172","11.803","6.486"
"1","21","10","0","44","3","0","41.738","0.09","40.06","34.208"
"1","21","11","685","81","4","0","549.386","25.897","461.96","444.583"
"1","21","12","0","40","4","0","37.937","10.759","34.777","29.027"
"1","21","13","0","25","4","1","23.689","1.983","22.555","17.038"
"1","21","14","660","63","4","1","445.487","17.91","382.024","367.338"
"1","21","15","527","45","3","1","279.485","13.973","233.626","223.308"
"1","21","16","181","15","3","1","71.094","4.87","56.816","50.632"
"1","21","17","0","0","3","1","0","3","0","0"
"1","21","18","0","0","2","2","0","2","0","0"
"1","21","19","0","0","2","2","0","2","0","0"
"1","21","20","0","0","2","2","0","2","0","0"
"1","21","21","0","0","2","2","0","2","0","0"
"1","21","22","0","0","2","2","0","2","0","0"
"1","21","23","0","0","2","2","0","2","0","0"
"1","22","0","0","0","2","1","0","2","0","0"
